POS	CRC01-P24NNS14	CRC01-P24NNS4	CRC01-P24NNS8	CRC01-P24NS13	CRC01-P24NS14	CRC01-P24NS16	CRC01-P24NS17	CRC01-P24NS18	CRC01-P24NS19	CRC01-P24NS1	CRC01-P24NS3	CRC01-P24NS5	CRC01-P39TNS3	CRC01-P39TS11	CRC01-P39TS13	CRC01-P39TS15	CRC01-P39TS4	CRC01-P39TS8	CRC01-P39TS9	CRC01.P42.TS.17	CRC01.P42.TS.2	CRC01.P42.TS.3	CRC01-P59NNS11	CRC01-P59NNS15	CRC01-P59NNS16	CRC01-P59NNS18	CRC01-P59NNS1	CRC01-P59NNS5	CRC01-P59NNS9	CRC01-P59NS10	CRC01-P59NS11	CRC01-P59NS18	CRC01-P59NS7	CRC01-P87NNS15	CRC01-P87NNS17	CRC01-P87NNS5	CRC01-P87NNS9	CRC01-P87NS10	CRC01-P87NS12	CRC01-P87NS15	CRC01-P87NS9	CRC01-P92NNS18	CRC1_P24_Lgr5_14	CRC1_P24_Lgr5_19	CRC1_P87_Lgr5_12	CRC1_P87_Lgr5_20
11646	88	310	173	175	56	114	174	214	33	148	44	226	2875	4542	4463	6146	3492	2670	6288	1299	1405	1795	353	228	70	144	275	168	234	177	211	749	633	1003	306	633	229	483	340	400	1234	255	370	448	983	1588
11647	50	302	148	155	48	112	170	177	33	136	36	204	2828	4459	4401	6057	3457	2627	6108	871	842	1373	351	231	68	148	274	169	228	169	209	714	625	995	304	628	228	475	276	392	1220	250	360	359	965	1487
11648	56	298	150	157	51	113	171	184	33	131	38	192	2836	4461	4407	6083	3475	2662	6160	872	853	1314	351	228	70	148	277	168	232	168	203	711	628	1003	307	631	231	470	277	395	1222	254	369	370	975	1481
11649	85	310	174	176	56	114	168	213	32	148	43	222	2863	4492	4458	6092	3385	2659	6172	1295	1381	1767	354	233	69	148	276	167	237	178	209	753	631	992	302	634	237	479	338	400	1226	253	370	448	979	1604
11650	90	309	174	176	56	117	174	213	31	145	41	222	2908	4507	4506	6190	3398	2608	6200	1301	1392	1787	352	236	69	149	281	169	234	177	213	762	634	1007	305	642	237	483	335	402	1236	252	376	455	991	1630
11651	89	316	175	178	58	114	173	217	32	151	44	220	2912	4551	4500	6209	3420	2634	6323	1315	1397	1799	353	236	68	150	279	174	236	179	215	766	646	1018	307	643	234	484	340	405	1244	259	379	448	994	1632
11652	88	314	173	176	57	117	172	214	33	150	44	222	2908	4536	4503	6180	3394	2621	6298	1305	1395	1790	351	237	68	150	276	172	234	176	212	754	643	1006	305	640	232	482	339	398	1237	256	378	447	986	1621
11653	85	319	174	175	58	116	170	213	33	150	47	221	2941	4559	4505	6217	3484	2623	6302	1299	1401	1799	351	234	69	149	277	169	234	178	216	746	640	1010	305	640	235	480	335	398	1247	257	380	447	987	1618
11654	90	316	174	177	58	115	170	213	33	151	46	220	2918	4513	4459	6175	3470	2601	6248	1287	1377	1785	351	236	67	149	274	170	234	178	212	754	634	1003	305	636	235	480	336	394	1238	255	379	443	974	1632
11655	91	322	177	180	61	120	172	222	31	152	48	226	2957	4611	4542	6296	3552	2655	6394	1334	1421	1823	357	239	69	152	282	174	239	183	217	757	647	1017	307	646	237	499	342	400	1260	266	381	451	1002	1652
11656	90	325	179	181	60	119	173	221	33	148	47	228	2970	4557	4574	6300	3550	2638	6399	1324	1434	1844	360	237	68	155	278	173	235	181	219	764	646	1018	308	642	239	498	342	402	1265	262	380	451	997	1643
11657	91	321	177	181	61	119	176	223	33	151	46	229	3002	4611	4598	6326	3559	2653	6392	1345	1444	1832	359	241	71	155	283	173	237	184	218	770	647	1026	310	641	237	498	341	405	1268	262	381	457	1002	1663
11658	90	322	176	184	61	118	177	221	34	151	46	230	2981	4590	4585	6345	3555	2665	6384	1347	1449	1848	354	241	71	157	280	177	239	183	220	779	643	1030	310	643	236	500	346	406	1270	264	380	457	1003	1669
11659	91	324	179	185	61	122	175	221	33	151	47	231	2989	4621	4611	6353	3569	2664	6423	1350	1462	1854	360	240	69	157	284	177	237	183	220	783	646	1036	313	644	233	500	341	407	1280	266	381	458	1006	1667
11660	87	313	175	182	56	113	168	211	29	139	43	222	2884	4395	4407	6150	3433	2559	6113	1259	1399	1780	335	236	70	149	265	171	226	173	208	744	608	997	293	627	221	489	337	391	1203	247	365	443	974	1588
11661	85	304	166	176	49	116	159	215	30	141	44	220	2810	4314	4333	6088	3364	2504	6000	1241	1382	1787	342	225	65	149	266	161	227	175	211	735	617	999	287	622	225	474	330	382	1213	241	358	448	961	1557
11662	89	321	176	184	60	119	173	217	31	154	47	231	2974	4548	4580	6333	3527	2634	6379	1346	1471	1870	353	234	68	156	284	175	238	182	219	767	649	1018	307	638	238	500	345	402	1277	258	377	462	999	1649
11663	92	322	180	187	58	123	176	222	32	156	50	233	2987	4638	4630	6413	3548	2695	6446	1374	1477	1893	359	239	67	158	283	178	257	185	218	786	655	1039	310	644	240	503	343	407	1293	266	384	464	1004	1675
11664	92	322	180	187	58	121	180	224	33	155	50	233	2996	4646	4652	6301	3568	2709	6492	1389	1478	1916	360	239	68	159	285	178	258	185	218	782	662	1037	312	643	240	502	352	407	1297	268	386	464	1014	1687
11665	93	325	180	186	60	122	179	226	33	153	50	231	2987	4663	4651	6345	3591	2716	6480	1393	1471	1915	361	241	70	159	286	180	260	183	217	792	663	1047	315	643	244	504	350	407	1294	269	385	465	1011	1696
11666	91	319	181	184	59	124	174	227	32	155	49	231	2948	4625	4632	6299	3577	2721	6443	1381	1455	1896	353	243	71	156	278	179	257	180	218	787	658	1040	315	641	242	501	351	406	1291	267	383	463	1014	1680
11667	93	324	179	186	60	121	182	225	32	157	49	231	2952	4649	4628	6297	3565	2723	6452	1390	1462	1896	361	238	70	154	281	179	258	183	216	782	660	1038	311	638	242	502	352	401	1293	267	381	464	1013	1683
11668	94	322	180	186	62	122	181	221	34	154	51	230	2997	4688	4667	6356	3602	2754	6441	1399	1477	1914	364	238	70	155	284	182	260	184	216	791	665	1045	314	639	245	508	352	403	1303	271	387	467	1010	1698
11669	93	325	180	186	63	120	179	224	33	154	51	230	2984	4672	4655	6359	3603	2743	6416	1413	1491	1910	366	240	71	154	284	181	258	184	216	796	668	1046	311	641	244	507	347	406	1306	271	386	472	1015	1686
11670	91	324	181	186	62	123	181	224	34	154	49	230	2981	4661	4634	6376	3598	2747	6390	1388	1474	1914	366	243	72	153	283	179	258	184	213	790	669	1037	313	633	245	508	348	402	1303	274	390	469	1014	1683
11671	88	322	179	185	62	123	181	219	34	152	50	228	2969	4654	4635	6362	3603	2728	6312	1389	1461	1892	360	242	71	154	275	181	259	184	213	782	661	1029	307	631	241	504	349	400	1291	269	389	468	1002	1677
11672	91	316	178	184	61	124	180	223	35	147	51	228	2935	4632	4610	6356	3618	2715	6307	1388	1456	1886	363	243	72	152	272	181	252	180	215	781	668	1033	311	635	243	497	348	398	1297	274	386	467	1005	1678
11673	91	322	177	189	63	123	181	225	37	154	49	228	2964	4708	4638	6446	3667	2722	6460	1392	1481	1915	365	242	70	155	279	183	261	185	215	788	680	1045	309	632	245	504	350	402	1310	276	392	473	1011	1709
11674	90	321	178	190	62	125	181	226	37	150	49	230	2976	4707	4689	6445	3663	2725	6479	1400	1482	1930	367	239	71	155	281	182	259	181	217	796	679	1043	311	634	241	502	348	402	1313	275	392	473	1007	1712
11675	92	318	177	188	65	125	180	225	36	151	50	228	2965	4724	4672	6461	3664	2721	6460	1398	1496	1935	366	245	72	158	283	183	260	184	218	794	681	1039	312	637	241	504	350	406	1317	279	393	472	1010	1704
11676	93	326	177	188	65	123	184	227	37	147	49	228	2962	4700	4677	6445	3647	2695	6458	1402	1485	1936	369	245	71	158	283	185	260	185	219	787	680	1038	313	638	245	505	344	409	1323	280	391	466	1007	1706
11677	93	329	178	188	65	126	181	229	37	149	49	230	2959	4690	4673	6430	3650	2690	6461	1405	1505	1937	369	247	72	158	285	184	261	186	218	790	683	1044	313	640	243	507	346	408	1316	280	392	469	1009	1706
11678	93	332	181	191	65	123	180	226	38	151	47	227	2967	4651	4647	6365	3643	2661	6405	1405	1485	1934	367	246	71	158	285	183	257	182	215	789	682	1030	310	640	242	501	346	405	1312	278	390	466	999	1689
11679	92	330	179	189	65	123	181	227	39	148	47	227	2968	4658	4647	6399	3639	2671	6502	1411	1485	1935	371	247	70	158	284	184	261	183	215	801	680	1029	307	637	243	509	344	402	1315	275	390	468	1004	1688
11680	91	327	182	188	64	122	179	229	39	148	47	230	2994	4673	4679	6417	3642	2692	6527	1412	1492	1947	370	245	70	157	285	182	258	183	216	799	676	1037	308	639	244	511	346	401	1317	278	389	469	1002	1694
11681	90	324	179	188	64	122	178	227	38	149	48	231	2952	4640	4636	6385	3598	2669	6430	1386	1473	1915	364	243	70	156	283	183	255	180	216	791	679	1033	309	638	237	507	344	401	1439	279	387	465	1000	1688
11682	90	330	181	187	66	122	182	227	38	151	45	229	2981	4655	4650	6429	3636	2674	6466	1393	1490	1934	371	244	69	158	289	185	260	182	216	796	674	1036	308	638	242	508	340	404	1442	283	392	469	1006	1697
11683	92	326	178	186	67	123	184	223	37	153	48	227	2967	4651	4655	6432	3629	2690	6496	1390	1492	1941	370	246	69	155	290	183	261	181	216	795	672	1030	308	633	243	506	338	402	1449	285	392	469	997	1697
11684	87	321	182	185	64	121	175	223	35	145	45	222	2883	4536	4550	6243	3542	2622	6295	1346	1457	1887	361	243	67	154	278	180	254	174	213	770	658	1006	303	629	237	502	332	395	1413	281	390	460	990	1675
11685	88	324	182	186	68	122	183	224	37	153	47	226	2949	4602	4626	6367	3612	2666	6448	1395	1478	1923	368	248	69	156	290	180	259	180	217	791	662	1027	310	630	241	508	340	400	1446	286	392	468	994	1698
11686	91	327	184	183	69	121	184	224	37	151	49	228	2949	4631	4716	6354	3639	2689	6493	1402	1486	1941	372	247	67	157	291	184	260	178	214	800	671	1032	310	633	241	511	340	400	1440	291	392	466	995	1704
11687	88	326	183	182	69	123	183	227	37	152	50	228	2941	4619	4690	6585	3640	2671	6466	1402	1492	1939	373	246	66	158	291	181	261	178	216	793	670	1026	311	630	242	508	342	399	1446	290	389	468	996	1702
11688	89	327	183	183	67	120	181	223	34	153	50	226	2924	4588	4645	6570	3637	2677	6420	1398	1475	1944	370	244	67	158	287	179	260	178	214	795	665	1022	308	624	243	509	340	394	1440	289	391	466	994	1691
11689	51	323	159	164	64	119	174	191	35	143	45	191	2911	4520	4613	6463	3583	2626	6231	971	965	1508	366	238	64	154	289	178	258	166	212	758	652	1015	306	628	239	502	281	393	1437	289	382	388	972	1550
11690	63	317	161	164	59	117	177	191	33	146	43	205	2909	4507	4547	6467	3570	2641	6241	898	835	1416	368	242	68	155	283	177	259	172	205	752	655	1010	309	620	241	499	278	391	1421	284	381	378	975	1556
11691	85	323	187	182	67	119	180	226	35	150	48	229	2940	4537	4596	6515	3596	2673	6268	1385	1463	1936	369	247	68	155	285	179	259	182	216	796	658	1016	311	628	238	499	342	394	1431	291	388	463	981	1663
11692	48	324	163	163	62	116	177	189	34	143	46	195	2894	4487	4483	6379	3547	2612	6084	968	957	1519	362	242	64	151	279	176	255	169	213	764	647	1006	308	622	236	494	274	383	1410	285	377	380	949	1530
11693	61	323	160	163	60	118	173	189	34	142	39	208	2922	4487	4505	6426	3576	2633	6142	884	837	1413	367	246	66	151	282	178	260	170	211	749	653	1010	308	621	236	492	279	391	1427	294	382	387	962	1550
11694	83	323	185	181	68	116	179	221	35	150	49	228	2952	4540	4586	6514	3601	2667	6262	1391	1483	1937	373	248	67	151	289	182	263	182	216	798	657	1019	310	626	243	500	337	392	1437	295	386	464	976	1659
11695	81	318	188	180	69	118	180	224	35	151	49	232	2922	4503	4549	6483	3569	2657	6286	1385	1469	1938	368	249	66	151	285	182	261	183	215	789	656	1021	307	627	244	501	344	389	1433	296	386	464	974	1649
11696	83	322	188	177	69	117	179	224	37	147	49	231	2920	4514	4541	6458	3588	2670	6278	1382	1465	1933	372	249	65	151	287	181	262	184	216	787	662	1018	307	628	244	502	341	387	1428	298	386	465	973	1651
11697	81	322	183	182	69	118	180	225	37	150	49	229	2939	4508	4568	6420	3563	2651	6289	1393	1471	1945	377	247	66	150	291	181	262	186	215	793	662	1022	307	630	243	498	342	386	1430	297	383	464	972	1646
11698	78	319	187	182	71	118	181	224	37	151	48	229	2935	4524	4563	6428	3576	2657	6295	1396	1475	1950	376	252	68	153	291	181	261	185	218	799	662	1018	306	632	242	499	342	387	1434	301	384	461	971	1641
11699	78	315	183	180	70	118	179	223	38	148	47	226	2891	4403	4470	6282	3502	2599	6135	1361	1435	1913	369	248	67	152	289	179	253	185	213	790	651	1000	304	616	240	491	341	384	1414	289	378	457	965	1618
11700	73	304	174	165	63	108	164	217	34	137	46	214	2753	4222	4300	5986	3329	2483	5760	1280	1371	1795	352	238	66	143	269	165	240	176	200	727	625	949	285	611	229	482	323	367	1328	280	366	439	921	1554
11701	80	323	182	181	70	119	181	227	38	150	48	227	2885	4436	4486	6298	3509	2612	6223	1372	1455	1919	369	246	68	155	292	180	260	185	215	794	661	1002	300	627	237	492	340	381	1417	300	380	455	961	1619
11702	81	321	184	181	73	120	179	225	37	146	47	225	2895	4450	4501	6354	3524	2624	6229	1387	1472	1931	380	249	69	155	322	180	262	185	215	800	659	1007	302	631	240	492	340	384	1428	303	378	453	958	1627
11703	79	323	185	181	72	120	180	228	38	150	47	224	2896	4414	4498	6327	3520	2603	6163	1380	1466	1938	375	248	70	154	320	181	261	184	215	798	660	1005	302	637	239	490	342	383	1417	301	375	452	960	1622
11704	79	320	184	184	70	119	182	226	38	149	48	222	2886	4419	4490	6330	3507	2600	6132	1387	1469	1934	378	248	70	156	319	179	259	183	219	804	665	1003	304	635	242	496	342	383	1413	304	376	453	957	1613
11705	78	319	181	182	72	119	182	227	38	149	47	223	2863	4385	4467	6294	3472	2592	6072	1385	1477	1930	379	246	69	156	322	181	262	184	217	799	668	998	305	636	248	496	343	385	1407	303	373	450	958	1599
11706	79	317	179	182	69	117	178	225	37	148	45	222	2817	4319	4416	6199	3446	2555	6030	1363	1451	1898	375	241	70	154	316	174	255	184	216	790	660	993	304	628	244	491	334	382	1387	301	371	448	947	1587
11707	80	318	178	181	73	117	183	225	38	148	47	222	2823	4325	4427	6215	3459	2566	5977	1373	1458	1914	372	242	71	152	316	177	259	183	216	786	665	998	300	634	246	490	339	384	1398	298	369	447	939	1582
11708	78	307	176	180	72	115	180	225	36	148	48	216	2806	4301	4395	6153	3425	2559	5959	1346	1445	1896	372	243	71	151	315	172	253	184	214	786	658	991	302	628	246	491	339	379	1382	302	366	443	934	1565
11709	78	318	175	182	74	115	183	223	36	153	48	219	2836	4345	4433	6179	3459	2550	6125	1384	1466	1922	374	242	70	158	315	176	259	187	214	802	666	995	305	631	246	492	343	382	1395	305	365	448	934	1563
11710	52	309	152	159	71	113	182	185	35	137	45	190	2801	4283	4359	6095	3411	2505	5895	980	966	1507	368	239	70	157	313	173	256	176	212	752	656	982	302	623	241	481	277	382	1378	302	358	368	911	1403
11711	56	305	155	164	62	108	180	190	33	144	42	194	2756	4213	4260	6004	3380	2461	5875	874	836	1411	366	240	66	154	316	170	255	174	204	742	664	970	299	615	244	486	279	378	1368	302	357	368	900	1425
11712	76	309	173	183	73	111	182	222	36	152	50	221	2806	4271	4333	6102	3428	2527	6009	1376	1467	1909	372	241	68	159	317	173	261	189	214	788	668	986	301	626	246	496	339	382	1383	306	364	445	920	1529
11713	77	308	173	183	74	111	184	221	34	153	49	220	2807	4281	4306	6041	3439	2542	6044	1382	1474	1917	370	242	68	159	317	174	263	186	211	783	665	984	303	622	244	497	341	384	1393	306	362	444	920	1531
11714	75	310	176	182	74	113	182	221	34	154	49	218	2820	4353	4336	6103	3505	2565	6089	1375	1466	1917	369	247	69	158	315	173	263	189	216	797	673	990	298	628	248	497	339	385	1394	306	359	445	912	1529
11715	76	305	179	180	74	111	182	217	34	152	51	218	2813	4319	4301	6058	3468	2545	6029	1379	1467	1907	363	245	69	156	312	170	263	188	213	791	670	981	299	630	248	500	345	385	1384	302	354	442	908	1519
11716	49	291	157	157	69	109	176	180	31	139	48	186	2761	4275	4215	6081	3437	2513	5948	951	969	1511	359	247	67	156	312	172	265	170	209	756	664	999	299	624	244	494	280	385	1381	299	346	365	898	1369
11717	50	292	154	166	66	108	172	190	34	142	42	191	2750	4242	4181	5996	3459	2481	5927	880	822	1428	363	242	67	157	314	174	262	180	208	746	664	985	297	635	245	494	288	383	1382	301	345	359	896	1420
11718	77	295	175	183	74	108	180	213	34	149	49	216	2784	4314	4242	6062	3522	2525	6047	1362	1454	1899	362	245	68	157	312	173	263	190	212	771	679	1010	299	636	247	507	343	384	1406	303	349	439	895	1501
11719	76	290	172	184	74	107	182	213	32	148	48	216	2831	4367	4268	6060	3582	2572	6038	1367	1452	1906	364	246	67	157	315	174	262	192	213	776	678	1005	301	637	250	515	347	386	1419	304	348	436	895	1498
11720	76	292	174	182	73	111	181	212	33	148	50	214	2817	4401	4282	6065	3601	2571	5963	1372	1455	1914	362	246	68	158	313	174	261	190	214	780	683	1015	300	633	249	518	348	383	1423	308	347	434	897	1495
11721	76	286	167	181	75	110	178	207	33	145	45	209	2784	4370	4227	5976	3561	2558	5864	1351	1423	1876	361	243	69	154	312	168	253	186	212	761	680	993	296	633	250	515	357	383	1402	295	341	427	888	1470
11722	75	286	170	184	71	109	182	211	32	147	49	211	2829	4509	4294	6078	3663	2613	5991	1374	1446	1893	360	246	68	157	312	171	260	189	212	774	696	1011	302	649	252	527	359	388	1428	304	341	432	891	1472
11723	77	290	172	183	74	110	183	211	31	145	50	208	2856	4566	4343	6146	3726	2654	5994	1383	1460	1915	360	249	69	159	315	170	257	196	215	785	712	1021	300	658	255	529	363	392	1449	300	338	431	889	1482
11724	78	293	174	187	75	111	184	215	31	145	51	213	2880	4674	4369	6207	3795	2713	6054	1387	1457	1939	362	253	71	160	313	170	259	197	219	780	728	1036	302	670	256	536	365	397	1467	304	342	436	900	1492
11725	74	287	171	187	76	111	178	209	33	142	53	211	2905	4725	4410	6234	3844	2737	6069	1382	1459	1952	363	249	70	159	311	170	257	197	213	777	724	1042	294	692	258	539	373	394	1494	304	343	436	892	1476
11726	78	290	172	187	77	108	177	208	32	139	53	211	2911	4783	4418	6268	3850	2753	6172	1399	1478	1939	360	250	71	161	309	165	256	198	212	781	734	1059	294	690	256	538	372	398	1482	301	342	434	885	1470
11727	79	286	173	188	77	111	180	208	33	141	52	212	2938	4886	4483	6338	3938	2821	6274	1403	1493	1966	367	254	71	160	312	169	259	198	214	779	735	1066	296	698	259	543	380	404	1513	304	343	435	890	1476
11728	81	299	173	190	84	111	188	214	36	146	54	213	3394	5426	4814	6844	4361	3341	6749	1474	1566	2075	382	261	73	162	321	172	275	201	223	797	792	1198	317	829	273	604	408	448	1719	317	355	452	970	1589
11729	170	611	331	384	163	239	342	417	81	248	108	422	11931	17082	10903	12714	8370	14498	14800	1826	2010	2552	795	631	144	331	627	326	706	403	424	1270	1744	2179	627	1562	477	1323	1117	895	3532	541	557	687	1411	1980
11730	173	630	339	389	167	242	348	415	80	250	109	428	12846	18280	11369	13212	8622	15454	15600	1832	2019	2588	817	661	147	348	658	332	727	410	434	1315	1808	2211	642	1589	490	1373	1165	903	3670	553	564	684	1426	1988
11731	170	615	333	380	169	241	345	418	78	248	108	428	12443	17753	11245	12952	8504	15008	15016	1797	1990	2539	803	649	145	349	635	327	717	407	429	1275	1782	2195	630	1569	483	1355	1150	897	3611	544	552	686	1392	1961
11732	167	599	326	361	164	232	335	400	75	239	110	415	11951	17088	10891	12463	8207	14469	14618	1744	1941	2442	777	634	145	333	615	318	688	393	416	1255	1718	2112	621	1540	473	1317	1127	864	3510	528	543	667	1372	1937
11733	165	613	333	367	165	238	337	404	75	239	102	411	12064	17265	10882	12578	8281	14611	14792	1758	1935	2442	774	630	143	337	621	317	673	399	419	1275	1749	2153	618	1539	470	1304	1116	865	3513	529	549	676	1371	1949
11734	168	617	339	378	170	239	344	416	79	243	105	423	12743	18181	11283	13058	8571	15493	15573	1804	1974	2514	809	652	146	343	649	324	710	406	423	1309	1802	2210	632	1580	481	1369	1177	904	3639	544	549	676	1392	1971
11735	163	623	340	376	170	244	347	417	76	246	109	424	12909	18364	11304	13145	8625	15562	15737	1817	1985	2539	805	664	146	346	648	325	716	406	426	1314	1818	2214	637	1581	483	1374	1173	904	3658	544	551	677	1402	1962
11736	164	617	337	376	168	238	335	416	78	242	108	425	12505	17831	11158	12880	8453	15156	15355	1792	1973	2515	801	642	144	339	640	326	703	406	423	1294	1785	2189	629	1569	476	1357	1158	892	3591	537	547	676	1386	1957
11737	167	611	337	371	168	240	345	409	77	243	109	422	12556	17916	11161	12814	8448	15265	15431	1776	1961	2497	796	656	145	337	636	327	706	406	422	1287	1792	2178	624	1571	476	1356	1153	894	3577	536	543	676	1371	1943
11738	164	587	317	358	161	230	335	397	74	241	105	409	11798	16858	10674	12229	8120	14314	14637	1760	1910	2426	764	623	137	324	606	315	669	379	415	1245	1697	2096	612	1535	458	1301	1112	877	3442	521	536	659	1330	1913
11739	169	626	337	373	171	238	351	416	77	244	111	424	12870	18258	11310	13051	8544	15556	15867	1814	1999	2530	800	660	143	338	641	329	718	409	424	1306	1814	2211	630	1577	476	1372	1170	897	3642	540	543	674	1385	1944
11740	169	621	337	368	170	241	342	416	77	242	107	427	13048	18502	11370	13090	8592	15753	15942	1822	1993	2532	803	664	145	343	645	335	722	409	424	1317	1831	2201	632	1587	479	1376	1179	908	3667	545	538	672	1379	1926
11741	169	607	334	363	167	243	344	413	76	240	110	420	12644	17948	11165	12861	8491	15354	15478	1799	1978	2521	793	646	142	340	635	326	703	401	414	1291	1805	2180	623	1588	473	1357	1166	894	3597	537	536	668	1373	1922
11742	166	620	333	371	167	240	343	407	76	241	108	425	12874	18201	11230	12946	8553	15564	15793	1805	1966	2510	802	657	145	342	639	328	716	403	420	1304	1823	2201	620	1585	471	1369	1171	896	3637	542	536	669	1363	1900
11743	164	615	334	367	161	242	336	409	75	240	107	425	12751	18009	11079	12801	8457	15332	15552	1800	1950	2508	795	655	143	335	628	322	714	397	411	1296	1798	2188	622	1575	465	1351	1163	892	3608	541	531	669	1344	1881
11744	166	614	331	369	161	239	341	408	76	243	104	423	12777	18055	11134	12805	8477	15436	15647	1789	1928	2498	794	652	142	338	632	326	712	401	414	1302	1804	2193	625	1574	469	1352	1161	893	3611	538	531	664	1351	1878
11745	163	609	323	352	163	234	334	407	75	241	104	427	12605	17845	11079	12677	8387	15287	15421	1785	1919	2494	774	641	141	338	632	322	704	397	414	1295	1816	2178	618	1556	463	1354	1117	886	3577	537	526	662	1353	1872
